File Name,PDF Link
OTL00639_740_ကာတွန်းမင်းဇော်_ဘိုဘိုနှင့်ရတနာပါဝင်သောအိပ်စက်ခြင်း.pdf,https://drive.google.com/file/d/1tJD_d2ecRdIP5mVXdeEkKGYpIa9IGtuY/view?usp=drivesdk
OTL00641_740_ကာတွန်းမင်းဇော်_ဘိုဘိုနှင့်ရတနာပါဝင်သောအချောင်.pdf,https://drive.google.com/file/d/13j_X2fNMzYpCZEu_SHVUkaHAJKu5kIQp/view?usp=drivesdk
OTL00621_740_ကာတွန်းမင်းဇော်_ဘိုဘိုနှင့်ရွှေယမင်းပါဝင်သောကျိန်စာပရိယာယ်.pdf,https://drive.google.com/file/d/1_xzeXcNoBYGCwOFQrkcbRI3tzObyWrf0/view?usp=drivesdk
OTL00620_740_ကာတွန်းမင်းဇော်_ဘိုဘိုနှင့်ရွှေယမင်းပါဝင်သောထီးနန်းမွေ.pdf,https://drive.google.com/file/d/1IaVOPX8xIhX0MPnSL5y6T_S7dY8Byzx0/view?usp=drivesdk
OTL00619_740_ကာတွန်းမင်းဇော်_ဘိုဘိုနှင့်ရွှေယမင်းပါဝင်သောမယ်လက်သန်း.pdf,https://drive.google.com/file/d/1VmVM4CnibuBQmHnOmLfzWC0yrozFMSr3/view?usp=drivesdk
OTL00617_740_ကာတွန်းမင်းဇော်_ဘိုဘိုနှင့်ရွှေယမင်းပါဝင်သောမောင်ယမင်း.pdf,https://drive.google.com/file/d/1ZHxczxyB28TfQw5ZWylMyeSX72G1-ugI/view?usp=drivesdk
OTL00519_740_သော်က_အရိုင်းကျီးမိုက်သို့မဟုတ်ကြီးမိုက်.pdf,https://drive.google.com/file/d/1JZs983ImBg215lyAF1_e8twHRXghkWHx/view?usp=drivesdk
OTL00596_740_ကာတွန်းအောင်ရှိန်_ကြာဇံပါဝင်သောကာလွီဒေဝီ.pdf,https://drive.google.com/file/d/1Y7NcCBYoQQYKXn0iiFB35wwDPkuvJNki/view?usp=drivesdk
OTL00657_740_ကာတွန်းတင်အောင်နီ_ကျုပ်ရည်းစားနဲ့ညားအောင်စောင့်ဦးကွယ်.pdf,https://drive.google.com/file/d/1_XNrI2jU2x30Ufv1KlXCX8Uo7JwOIkv_/view?usp=drivesdk
OTL00587_740_စံရွှေမြင့်_ကိုနောက်ပိုး.pdf,https://drive.google.com/file/d/11cuZdj83IlegJVolfPRF1nKablaYPjxQ/view?usp=drivesdk
OTL00607_740_ကာတွန်းမောင်မောင်_ကိုပူစီ.pdf,https://drive.google.com/file/d/1xdVFNGAAnax7LkjGgb8nA-rnP5Xd-NFJ/view?usp=drivesdk
OTL00527_740_မောင်ဝဏ္ဏ_သမိန်ပေါသွပ်ချာတူးလန်ဂေဟာ.pdf,https://drive.google.com/file/d/1-JyG7cGkO1Y0Fcv6WHsKDjqL6ihkKEhT/view?usp=drivesdk
OTL00594_740_ကာတွန်းအောင်ရှိန်_ဂမ္ဘီရမြိုင်သို့ထူးဆန်းဌာနီ.pdf,https://drive.google.com/file/d/14vNwsgfVBZGVdEfybIMKm9e2CCYPQ9sb/view?usp=drivesdk
OTL00530_740_မေတ္တာရှင်ရွှေပြည်သာ_စာရိတ္တသတ္တိ.pdf,https://drive.google.com/file/d/1tqOJWmR2Cd0tDAHSUxJDE6yY4pEyY7lz/view?usp=drivesdk
OTL00529_740_မောင်ငြိမ်းချမ်း_စိုင်းဗေဒါနှင့်ငှက်ဂဠုန်မြွေနဂါး.pdf,https://drive.google.com/file/d/1pyaI9m_Ftg9m5gUnH80ZjXgk0FyYQdzH/view?usp=drivesdk
OTL00593_740_ကာတွန်းအောင်ရှိန်_စုံထောက်ကြီးဦးရှံစားနှင့်ဘာမထီဟာဟာဟီ.pdf,https://drive.google.com/file/d/1hefdunbhvQw_h5u7cm-HAzL3LqeReVjo/view?usp=drivesdk
OTL00659_740_ကာတွန်းဇော်ဝိုင်_စုံထောက်ရှော်ဖိုးလှော်နှုတ်ခမ်းမွှေးပျောက်ဆုံးမှုကြီး.pdf,https://drive.google.com/file/d/11Jn_NOWolAAoSa17xgSWyC5yhGJ4aIsr/view?usp=drivesdk
OTL00572_740_ဒဂုန်ရွှေမျှား_စုံထောက်ဦးထင်ကျော်နှင့်ဆံချည်တစ်ချောင်း.pdf,https://drive.google.com/file/d/1N-mzLezo3I9xFBWS7h3sXOUkLiRnvWwW/view?usp=drivesdk
OTL00595_740_ကာတွန်းအောင်ရှိန်_ကိုယ်ရံတော်.pdf,https://drive.google.com/file/d/1W7zx2yPj4oEVpWH2a9ycudnZadLcdMNE/view?usp=drivesdk
OTL00580_740_စိုးနှင်းဦး_ဆန့်ကျင်ဖက်မြားနှစ်စင်း၏ဆုံမှတ်.pdf,https://drive.google.com/file/d/1aIh5msAK_REyE_zyBIwR-vBMiVRcqAr-/view?usp=drivesdk
OTL00516_740_အောက်တိုဘာအောင်ကြီး_ကျောင်းဆရာဦးအောင်ကြီးနှင့်တစ္ဆေမိသားစု.pdf,https://drive.google.com/file/d/1x5N8C6m7IDLoNoeevAE5XjapXLTrbbK-/view?usp=drivesdk
OTL00559_740_ဗျူး_တာရာပွကြီးပါဝင်သောတိုက်မြွေရှင်မ.pdf,https://drive.google.com/file/d/1UrWXUB0SZOn8m4m4O3DhfU1C41XWmYhY/view?usp=drivesdk
OTL00654_740_ကာတွန်းဘိုဘို_တီဗွီဂိမ်းထဲမှာ.pdf,https://drive.google.com/file/d/1-rci-6NRfT8Ufem9kz4rgo2XiJHrVrtt/view?usp=drivesdk
OTL00521_740_သိန်းသုံးဆယ်_ကာတွန်းစုံ.pdf,https://drive.google.com/file/d/1i_bLx3KxxLJV0qy8piBDf1v5bY95yS7L/view?usp=drivesdk
OTL00628_740_ကာတွန်းမင်းဇော်_ဘိုဘိုနှင့်ရယ်ရွှင်မြူးပါဝင်သောသူငယ်ချင်း.pdf,https://drive.google.com/file/d/1HhfphazO_9-ffa3FVxT3gRb2NUBBt8bn/view?usp=drivesdk
OTL00589_740_ကာတွန်းအောင်ရှိန်_သူဌေးကြီးဦးကပ်စီးနှင့်ငှက်သံသာ.pdf,https://drive.google.com/file/d/1MofZ6DGox6g1rqpeN6rT8oby5egQ-oBN/view?usp=drivesdk
OTL00598_740_ကာတွန်းဝိဇ္ဇာ_ဟိုတုန်းကလိုလူစားအပါအဝင်ရွှေအဆင်းခေတ်ပြိုင်မှတ်စုများ.pdf,https://drive.google.com/file/d/16Hg0CiLho-9-Kzaz5EdMKM30P-GEYCAo/view?usp=drivesdk
OTL00537_740_မျိုးမာန်_နောင်ပွင့်လာမည့်အရိမေတ္တေယျဘုရားသမိုင်း.pdf,https://drive.google.com/file/d/11M-Gce9X0zfqh2ExtFnmmU-heukeJWJG/view?usp=drivesdk
OTL00523_740_သန်းကြွယ်_မိပျင်းလေးမပိုးဖြူနှင့်တေဇတို့အတွက်ဇာတ်လမ်းများ.pdf,https://drive.google.com/file/d/1W-05_Igwvae_xFDKtAyICjQ72D2c8HDP/view?usp=drivesdk
OTL00655_740_ကာတွန်းဖေသိန်း_ဒီကဒို့ဘယ်သွားကြမလဲ.pdf,https://drive.google.com/file/d/1VEQnKQKNFbqh2GagMo0MgADdsNyzJvxt/view?usp=drivesdk
OTL00569_740_နေထွန်းလင်း_ဒေါက်တာဆိုး.pdf,https://drive.google.com/file/d/1WLYRhzPhMdj7V51sBmPzU3B-M_jXj34u/view?usp=drivesdk
OTL00634_740_ကာတွန်းမင်းဇော်_ဘိုဘိုနှင့်ရယ်ရွှင်မြူးပါဝင်သောနည်းသေးတယ်.pdf,https://drive.google.com/file/d/15C3DpLJ8zqRqIRS1VdJNw7damDW0P2UM/view?usp=drivesdk
OTL00514_740_အောင်ကြောင်းဖြာ_ပညာရှိပုဏ္ဏားနှင့်မန္တာန်ရှင်မြေခွေး.pdf,https://drive.google.com/file/d/1fIOP06fJklvP0Q_zJL1M-g5RDu0VPU0m/view?usp=drivesdk
OTL00513_740_အောင်ကြောင်းဖြာ_ပဏ္ဍိတသာမဏေရဟန္တာ.pdf,https://drive.google.com/file/d/1gcklXIyXugTSq5se1tIVjuuUZGPAIm-H/view?usp=drivesdk
OTL00539_740_မင်းသိင်္ခ_ပုစ္ဆာတစ်ထောင်အဖြေတစ်ခု.pdf,https://drive.google.com/file/d/1Iyk1-gG-SueBfZNQ-71qmcmMBtgK2M6V/view?usp=drivesdk
OTL00524_740_သန်းကြွယ်_ဖိုးထူးတို့၏စွန့်စားခန်း.pdf,https://drive.google.com/file/d/1ODzLuldwkMFCzYfq4H_I3hVP3l64-mh1/view?usp=drivesdk
OTL00512_740_အောင်ကြောင်းဖြာ_ဗုဒ္ဓခေတ်ကနာမည်ကျော်မိန်းမစိုးများ.pdf,https://drive.google.com/file/d/1XzUECfjIS2-ISHhwmF7bvPWnqnXAQ-8W/view?usp=drivesdk
OTL00588_740_ငွေဥဒေါင်း_ဗုဒ္ဓစာပန်းချီဓားမောက်ကူးဆရာတော်နှင့်အနာဂါမ်မယ်တော်ကြီး.pdf,https://drive.google.com/file/d/1dnyOPkZu_f07aqLYsE0wm1qLMGxqCXSL/view?usp=drivesdk
OTL00511_740_အောင်ကြောင်းဖြာ_မစ္ဆရိယအဆိပ်.pdf,https://drive.google.com/file/d/1IgIolv9rh4Pz5ak_ke4AEdCykeQyylSV/view?usp=drivesdk
OTL00510_740_အောင်ကြောင်းဖြာ_မဌကုဏ္ဍလီနတ်သားအကြောင်း.pdf,https://drive.google.com/file/d/1ji3KIzSh-bP8uUww48S1mw5bOEO-hH3H/view?usp=drivesdk
OTL00658_740_ကာတွန်းဇော်ဝိုင်_ဗျူး၏မြန်မာ့ရိုးရာစကားပုံသရုပ်ဖော်ပုံပြင်များ.pdf,https://drive.google.com/file/d/1tcINy_UcgcJ7K2SwO6dDa-_6LVmBqFHH/view?usp=drivesdk
OTL00578_740_ဆွေမင်းဓနုဖြူ_မြိုင်ရာဇာတွတ်ပီကျွန်ုပ်နှင့်စွန့်စားခန်းများ(၅).pdf,https://drive.google.com/file/d/1p59RwdnYYkFomlXIj7i72ubh8akfa7A1/view?usp=drivesdk
OTL00602_740_ကာတွန်းဝိဇ္ဇာ_ဒဏ္ဍာရီထဲမှာငါ့ကိုထားရစ်ခဲ့.pdf,https://drive.google.com/file/d/1Z7OVgxyqJAK9alKevBT8vC2waMhObo38/view?usp=drivesdk
OTL00555_740_ဗျူး_တာရာပွကြီးပါဝင်သောမဟာမြိုင်မင်းသမီး.pdf,https://drive.google.com/file/d/1wfbOGFOXqgNBggFEXSp5IdqPhIxbqkZR/view?usp=drivesdk
OTL00611_740_ကာတွန်းမင်းဇော်_ဘိုဘိုပါဝင်သောမီးခွက်စောင့်ပလွေ.pdf,https://drive.google.com/file/d/1T2VoXV8RXHd1c1z9ZEF0h4zWg1zlwR4x/view?usp=drivesdk
OTL00605_740_ကာတွန်းမောင်မောင်_မုဆိုးကျော်ဖိုးထော်ကျွန်ပ်၏စွန့်စားခန်းများ.pdf,https://drive.google.com/file/d/1qa2DsEzvGZyAbM8mbRs5Dy5F3YGCDjYr/view?usp=drivesdk
OTL00604_740_ကာတွန်းမော်ကွန်း_မောင်ကောင်းထိုက်လက်ရွေးစင်ဟာသပဒေသာ.pdf,https://drive.google.com/file/d/1jOGtiSXgDoolQFA3I48xC1OVNSj8rmkQ/view?usp=drivesdk
OTL00591_740_ကာတွန်းအောင်ရှိန်_မောင်ရဲအောင်နှင့်ထူးဆန်းသည့်လိုဏ်ဂူ.pdf,https://drive.google.com/file/d/1LKKD21N_fA8pEtYX_SRITY2ZmDpmse-V/view?usp=drivesdk
OTL00600_740_ကာတွန်းဝိဇ္ဇာ_ရွှေပြည်သာမှာအချမ်းသာဆုံးပုဂ္ဂိုလ်.pdf,https://drive.google.com/file/d/1tdMmAEGLuJno8V40IyTLKob4SvzbY4V4/view?usp=drivesdk
OTL00656_740_ကာတွန်းပိုးဇာ_ရွှေအိ၊ရွှေဘုတ်၊ပိုးချစ်.pdf,https://drive.google.com/file/d/1NKLOlk-T6iFQqE5mWLj5aKQHz9WrtYO3/view?usp=drivesdk
OTL00609_740_ကာတွန်းမင်းဇော်_ဘိုဘိုပါဝင်သောရှေ့နောက်ရပ်.pdf,https://drive.google.com/file/d/1EL4W1GIC1DhZi5zqNJfqyKjTM0Ck3-nO/view?usp=drivesdk
OTL00597_740_ကာတွန်းသန်းကြွယ်_ရေနဂါးနှင့်ငွေဇယား.pdf,https://drive.google.com/file/d/1C_NDwWrtTG-xUoYtFAMbCzCF3pQfXtOK/view?usp=drivesdk
OTL00590_740_ကာတွန်းအောင်ရှိန်_လှူတယ်တန်းတယ်ပေးမယ်ကန်းမယ်.pdf,https://drive.google.com/file/d/1unn-c0HQm-T65LvcpE-Nkz9EpyFDwvXI/view?usp=drivesdk
OTL00608_740_ကာတွန်းမင်းဇော်_ဘိုဘိုပါဝင်သောလူဆိုးဘိုဘို.pdf,https://drive.google.com/file/d/1txGaTjCDbYdB1ZdqtngoCPswptgb5_-v/view?usp=drivesdk
OTL00534_740_မျိုးမာန်_အင်တာနက်ထဲကကမ္ဘာကျော်ဇာတ်လမ်းများ.pdf,https://drive.google.com/file/d/1EpY1pNGFvoAuAVua5CgyElq_6oDYuN8f/view?usp=drivesdk
OTL00535_740_မျိုးမာန်_ဗုဒ္ဓမြတ်ဘုရား၏သားတော်ရာဟုလာ.pdf,https://drive.google.com/file/d/1BNxpVJbkWZIumPjf-xe-z8e_uHOseBs6/view?usp=drivesdk
OTL00663_740_ကလောင်စုံ_ရွှေသွေးဂျာနယ်အထူးထုတ်၁၉၉၅.pdf,https://drive.google.com/file/d/1lKDQl49B5GF4TSxi3XGCYQG3YKJsoR44/view?usp=drivesdk
OTL00547_740_ဗျူး_တာရာပွကြီးပါဝင်သောဟာသဆိုသည်မှာ.pdf,https://drive.google.com/file/d/1WBcBXl7YfQla_u7CzgyKeex6m0j5dcSb/view?usp=drivesdk
OTL00541_740_ဗျူး_နှင်းယွန်းသည့်ဆောင်း.pdf,https://drive.google.com/file/d/1_E2T8deK-PkN-Udmd4IozlD0x4w3Lql8/view?usp=drivesdk
OTL00543_740_ဗျူး_တောအုပ်ကပြုတ်ထွက်လာတဲ့မိုးတိမ်.pdf,https://drive.google.com/file/d/1B0n_OaCEzMwOIhZIYr3YxLoE2emXfZO9/view?usp=drivesdk
OTL00574_740_ဇော်ဂျီ_စာပေါင်းချုပ်၊ပုဂံခေတ်ဗုဒ္ဓဝင်ပန်းချီများ.pdf,https://drive.google.com/file/d/1Ee9WVDBAsL4BhdZCtEoFANhE-3RajLRG/view?usp=drivesdk
OTL00538_740_မျိုးမာန်_၃၈ဖြာမင်္ဂလာ.pdf,https://drive.google.com/file/d/16TKOLHOaIcDShY7bEqHUoTjKQsMuBdFT/view?usp=drivesdk
OTL00592_740_ကာတွန်းအောင်ရှိန်_စုံထောက်ဦးရှံစားနှင့်ကိုယ်ရံတော်.pdf,https://drive.google.com/file/d/1DaB54z4R2KPd7wyXmwhlxUJQOtS7bxHt/view?usp=drivesdk
OTL00526_740_မောင်ဝဏ္ဏ_သမိန်ပေါသွပ်ဖတ်ကြမယ်ဟေ့ကောင်းကောင်း.pdf,https://drive.google.com/file/d/1rUQcFB5Zyo7mjwnRftTq6yKoLsZrBRfw/view?usp=drivesdk
OTL00606_740_ကာတွန်းမောင်မောင်_မုဆိုးကျော်ဖိုးထော်ကျွန်ပ်၏စွန့်စားခန်းများ.pdf,https://drive.google.com/file/d/1BFHoXwhb9QWd5e89X2tvTrGlquQzagqB/view?usp=drivesdk
OTL00610_740_ကာတွန်းမင်းဇော်_ဘိုဘိုပါဝင်သောမုန့်ဖိုးရကင်မရာ.pdf,https://drive.google.com/file/d/1tW7XtP083nYysrEE21UuMiXJGAqk-BHt/view?usp=drivesdk
OTL00520_740_သိန်းသုံးဆယ်_အချစ်တော်တို့ကမ္ဘာကာတွန်းစုံ.pdf,https://drive.google.com/file/d/1r6sXfj8Ts9VAcTWzQK58LzoNsJOh9A8H/view?usp=drivesdk
OTL00522_740_သန်းကြွယ်_အိမ်ကြီးမာယာသဲကိုးဖြာ.pdf,https://drive.google.com/file/d/12ou2YBSdz4qLKeZFmrj0GbalOI1S-BzG/view?usp=drivesdk
OTL00577_740_ဆွေမင်းဓနုဖြူ_မြိုင်ရာဇာတွတ်ပီကျွန်ုပ်နှင့်အဆိပ်သင့်သောသူများ.pdf,https://drive.google.com/file/d/1nQY1JapBp5dW6hXgwsOLl-70_EcF-8Ct/view?usp=drivesdk
OTL00561_740_ဖေသိန်း_ဒီကတို့ဘယ်သွားကြမလဲ.pdf,https://drive.google.com/file/d/1__ZDXw-UNGFT4usmdfqYQylVgq0vHDru/view?usp=drivesdk
OTL00664_740_ကလောင်စုံ_ဖြိုးထူးတို့၏စွန့်စားခန်း.pdf,https://drive.google.com/file/d/1JNX2DjZLuRMjyjVZ3XaEjNvsLgNJYZFW/view?usp=drivesdk
OTL00536_740_မျိုးမာန်_ဗုဒ္ဓခေတ်ကနာမည်ကျော်မိန်းမစိုးများ.pdf,https://drive.google.com/file/d/1-EK5fbCQX3ZJ4UtTBvPteq05-i3WcbG8/view?usp=drivesdk
OTL00575_740_ဇူးဇူး_သည်မျှနှင့်မပြီးသေးပါ.pdf,https://drive.google.com/file/d/15xjykH7WNqGrwN77Cmdg_cfO3Vgr_6zS/view?usp=drivesdk
OTL00579_740_ဆွေမင်းဓနုဖြူ_မြိုင်ရာဇာတွတ်ပီကျွန်ပ်နှင့်စုံထောက်ကြီးဘူးသီး.pdf,https://drive.google.com/file/d/1eYWpEjuDi5fkvsdwhkMtDntZHBdKYTPt/view?usp=drivesdk
OTL00509_740_အောင်ကြောင်းဖြာ_အမြတ်ဆုံးတရား‌လေးပါး.pdf,https://drive.google.com/file/d/1DVFh-7zfLxRBV0OZ_HiWb2183IgcK4-9/view?usp=drivesdk
OTL00532_740_မြေရိုင်း_ပပဝင်းရုပ်စုံသူသာသိခဲ့လျှင်.pdf,https://drive.google.com/file/d/1WrUqTmFhthoOD6KuLoS1m5dirfusnuk-/view?usp=drivesdk
OTL00565_740_ပိုးဇာ_ပိုးချစ်သံယောဇဉ်ရေ.pdf,https://drive.google.com/file/d/1wreydJf1XBEnv8YJiYbn7QU_0_c9N282/view?usp=drivesdk
OTL00583_740_စိုင်းဗေဒါ_ရင်ကိုခွင်းတဲ့မြားတစင်း.pdf,https://drive.google.com/file/d/1Sd53hBHEUZwwVtw7mp_pAxzn0hb8VirI/view?usp=drivesdk
OTL00566_740_ပန်းချီမင်းဦး_ဗိုလ်ချုပ်အောင်ဆန်းအထုပ္ပတိ.pdf,https://drive.google.com/file/d/1j-dk3e5t-IGAhmzSFhv_sf9VOzlufxeN/view?usp=drivesdk
OTL00562_740_ဖေသိန်း_ငါးပါးသီလကာတွန်းပဒေသာ.pdf,https://drive.google.com/file/d/1c0TBMV3ijOb0eY0frGDFnRr7ILg_Wy53/view?usp=drivesdk
OTL00660_740_ကာတွန်းငွေကြည်_ထိတ်ထိတ်ကြဲဟာသ.pdf,https://drive.google.com/file/d/1rdiCaWO_3Kg61eLNuJJGUyBPnGb9xkqe/view?usp=drivesdk
OTL00564_740_ပိုးဇာ_မူကြိုမှာလူပျိုရှုပ်တယ်.pdf,https://drive.google.com/file/d/1hzj-L4XVUU0llhUM5wqDah5D0ybaDjjp/view?usp=drivesdk
OTL00515_740_အောင်ကြောင်းဖြာ_ဒုဌဂါမဏိ.pdf,https://drive.google.com/file/d/1tG57oIjJ1d3cJH-xQVkKYAWz2Oouqo8s/view?usp=drivesdk
OTL00581_740_စိုင်းလားရှိုး_အချစ်ဖြင့်အရာရာ.pdf,https://drive.google.com/file/d/117DD__wZyDDH6V6UvCbve7u0y8NEjPyv/view?usp=drivesdk
OTL00567_740_နော်တူးအောင်_ဓမ္မပဒ(၁၀).pdf,https://drive.google.com/file/d/1zWtXMR5hlNidQa1uhKiJs02CORqyTD4G/view?usp=drivesdk
OTL00531_740_မိုက်မိုက်ပြည်_မျိုးစေ့မှန်တော့အပင်သန်သည်.pdf,https://drive.google.com/file/d/1YOP13JcrsN4UeYyeZKwBm2KB5lRhda5v/view?usp=drivesdk
OTL00571_740_ဒီရဲဂျာ_မရှက်တက်တော့ပန်းနုရောင်.pdf,https://drive.google.com/file/d/1uUir9W5jjJ6BXSNtkDn1t6Hc80GW3Rh6/view?usp=drivesdk
OTL00563_740_ပိုးဇာ_အညာတွေဂါတဲ့ည.pdf,https://drive.google.com/file/d/11CuOP4I7jyuJITiH4ozDrgn0ta-zx1Y9/view?usp=drivesdk
OTL00573_740_ညီသက်ပိုင်_ရွှေရောင်နေ့ရက်များဆီ.pdf,https://drive.google.com/file/d/1q2zd5lUuLwUPvA-FrtSzXsU4y8N3IRzy/view?usp=drivesdk
OTL00568_740_နော်တူးအောင်_ဓမ္မပဒ(၂).pdf,https://drive.google.com/file/d/1lrOFTvWvZ5PM_D34Dfi47PhWKzkE6gt1/view?usp=drivesdk
OTL00517_740_အင်ဂျန်း_ဒဏ္ဍာရီတောရနံ့.pdf,https://drive.google.com/file/d/1UrL4VkfvccZsSSNfVWaxNFeYYsLosjHT/view?usp=drivesdk
OTL00585_740_စိုင်းဗေဒါ_ကိုးလုံးကိုးခေါင်း.pdf,https://drive.google.com/file/d/1yzk7zM8THlFMvyl020x9wEEsvpzaA80v/view?usp=drivesdk
OTL00584_740_စိုင်းဗေဒါ_စန္ဒကူးမြိုင်.pdf,https://drive.google.com/file/d/1ggHYO81pqmxMR3nLg1kj18jjdbSlCkgg/view?usp=drivesdk
OTL00570_740_ဒီရဲဂျာ_လူပြက်.pdf,https://drive.google.com/file/d/1NO-hJpyEaGBDThGH0fkr6SOoZRIZanjO/view?usp=drivesdk
OTL00582_740_စိုင်းဗေဒါ_အဆိပ်သင့်ည.pdf,https://drive.google.com/file/d/1q9H1WdqOPGAqVXnpfDPO-bvJDVKTpir5/view?usp=drivesdk
OTL00518_740_အဂ္ဂရာဇာ_ကြေးစားမိုကေ.pdf,https://drive.google.com/file/d/12KWyZopcFJEZJhmnGSybcORqzH0VWsQK/view?usp=drivesdk
OTL00533_740_မျိုးမာန်_အရိမေတ္တယျဘုရားသမိုင်း.pdf,https://drive.google.com/file/d/1moXsfkyaOf7fUf_6RfL0Pwd--mY9dFEA/view?usp=drivesdk
OTL00686_740_Saddleback_AbrahamLincoln.pdf,https://drive.google.com/file/d/11XFVBbRvFaDO1gIZo7Dltq0oxqQDeDLB/view?usp=drivesdk
OTL00685_740_SaddleBack_AlbertEinstein.pdf,https://drive.google.com/file/d/1oGyhYRrTqUHqsPmrfwylMeXsMNAP-b0k/view?usp=drivesdk
OTL00684_740_Saddleback_AlexanderGBell.pdf,https://drive.google.com/file/d/13OmF1-1n8ZitQ5B41zjrUOu-WFW0SsSA/view?usp=drivesdk
OTL00683_740_Saddleback_AmeliaEarhart.pdf,https://drive.google.com/file/d/1MtQ-5d6evVVtS0qcaXqU5ogRYz0_r05u/view?usp=drivesdk
OTL00688_740_DC_BatmanSpiderman.pdf,https://drive.google.com/file/d/1pJ2wyj4q-dnhc0hM4y5dM7U6Q7vhTc69/view?usp=drivesdk
OTL00689_740_DC_BatmanPunisher.pdf,https://drive.google.com/file/d/1lRz91iS0f5foe1cyImLFYVxVoHCCCak1/view?usp=drivesdk
OTL00675_740_T.Albert_HideAndSeek.pdf,https://drive.google.com/file/d/1220KXLGrU7HsndF7fY0k4cFP2ZlNnU7Z/view?usp=drivesdk
OTL00679_740_T.Albert_DoingMyChores.pdf,https://drive.google.com/file/d/1mvVvfj93o4P23uhUGVc-RBM9ezyjmwJa/view?usp=drivesdk
OTL00677_740_T.Albert_HammyTheHamster.pdf,https://drive.google.com/file/d/1rvTgoBDSGeYIsxqRok8f7M1krLcPX_By/view?usp=drivesdk
OTL00674_740_T.Albert_HomeworkYuck.pdf,https://drive.google.com/file/d/1Yw1NR2ca-M8Z9EvCR1go3YoYmjimwV_G/view?usp=drivesdk
OTL00669_740_T.Albert_TheCaseOfthemissingSmile.pdf,https://drive.google.com/file/d/1xBQDbGbO0LrPzKOSlDYVQ-ph4KKD0FAz/view?usp=drivesdk
OTL00680_740_T.Albert_CaptainFantastic.pdf,https://drive.google.com/file/d/1LXl8PS7A8GjjeWSLk_QbTDFUCciiPe2P/view?usp=drivesdk
OTL00667_740_ZaniMathoo_DylantheDragon.pdf,https://drive.google.com/file/d/1d_H0BuSIGQ5Cc2yMjo8AAkTNuHzGuGuD/view?usp=drivesdk
OTL00673_740_T.Albert_JessietheRabbit.pdf,https://drive.google.com/file/d/1j-7oHRm6D2X_DysR5DzXH9YzrVUG-ayr/view?usp=drivesdk
OTL00671_740_T.Albert_MixItUp.pdf,https://drive.google.com/file/d/1pm18IUPuE6CQZcV-WvcAOjOGmUOoY6vP/view?usp=drivesdk
OTL00678_740_T.Albert_GingertheGiraffe.pdf,https://drive.google.com/file/d/1-bQTr-gRXhn_D5ILaJkbZfmyyRoO1XE3/view?usp=drivesdk
OTL00682_740_T.Albert_AbetheServiceDog.pdf,https://drive.google.com/file/d/1RaeBKZhG00qMnJa_F0Hefv2tJMwYDfUk/view?usp=drivesdk
OTL00681_740_T.Albert_AreWeThereYet.pdf,https://drive.google.com/file/d/1VaLF-TV7GgvxTZYilpYRVMp626stUOMm/view?usp=drivesdk
OTL00672_740_T.Albert_MartyMongoose.pdf,https://drive.google.com/file/d/1kdbr4hPkyfoGyLJRhsbJeI6kaVJZbr7L/view?usp=drivesdk
OTL00670_740_T.Albert_SamathatheGirlScientist.pdf,https://drive.google.com/file/d/14sohA-i9NHtizVN64WziBKyFyl14rVCb/view?usp=drivesdk
OTL00676_740_T.Albert_HeyMomWhatisDiversity.pdf,https://drive.google.com/file/d/1NQXPi7QCOpwCi4Kuwn6dwk86KnqhIMP8/view?usp=drivesdk
OTL00687_740_Delisle_ဘားမားခရိုနီကယ်.pdf,https://drive.google.com/file/d/16HGnE2EXkuv5taGW9QZFeDL6CLgNxT1M/view?usp=drivesdk
OTL00668_740_YoshihiroTatsumi_GoodBye.pdf,https://drive.google.com/file/d/1_qXj-3rTZLenUZpuov0aekQN7t-VwfBS/view?usp=drivesdk
OTL00645_740_ကာတွန်းမင်းဇော်_ဘိုဘိုနှင့်ရတနာပါဝင်သောစည်းကမ်း.pdf,https://drive.google.com/file/d/1c8IFsDSNydh0u0JpnjiWfB9FLUcqx3ls/view?usp=drivesdk
OTL00626_740_ကာတွန်းမင်းဇော်_ဘိုဘိုနှင့်ရယ်ရွှင်မြူးပါဝင်သောအန္တရာယ်သီး.pdf,https://drive.google.com/file/d/1RRTanS9-Yiot2CHmaql_4csYLN7m0V59/view?usp=drivesdk
OTL00632_740_ကာတွန်းမင်းဇော်_ဘိုဘိုနှင့်ရယ်ရွှင်မြူးပါဝင်သောမျောက်.pdf,https://drive.google.com/file/d/1sJfaE5JrCHS46IxDG3gwU01B-IIuTdW-/view?usp=drivesdk
OTL00624_740_ကာတွန်းမင်းဇော်_ဘိုဘိုနှင့်ရယ်ရွှင်မြူးပါဝင်သောအပြေးအလွှား.pdf,https://drive.google.com/file/d/1cTX1od_llAYAXoS-Cchz-r-2CqPplSYW/view?usp=drivesdk
OTL00614_740_ကာတွန်းမင်းဇော်_ဘိုဘိုနှင့်ရွှေယမင်းပါဝင်သောအထိန်းတော်.pdf,https://drive.google.com/file/d/1iDWIalQAeZ_cOS6gIO-q1F-uMWD4gDf-/view?usp=drivesdk
OTL00636_740_ကာတွန်းမင်းဇော်_ဘိုဘိုနှင့်ရယ်ရွှင်မြူးပါဝင်သောဆုငွေ.pdf,https://drive.google.com/file/d/1AvVbua8SZzxpPmSRYUlcJnT9RBUq26aW/view?usp=drivesdk
